Timestamp,Load_Demand_MW,Gen1_MW,Gen2_MW,Gen3_MW,Gen4_MW,Total_Cost
2018-10-19 16:00:00,6110.3033219814215,1386.2670157339192,2515.0226876452257,709.0136125871353,1500,128112.28008317304
2018-10-19 17:00:00,5935.776034269597,1330.5665472617002,2440.7553963489336,664.4532378093601,1500,123673.3896050026
2018-10-19 18:00:00,5606.910544073668,1225.609607766553,2300.812810355404,580.4876862132425,1500,115414.81392677534
2018-10-19 19:00:00,5250.874768603689,1107.5177715839093,2143.3570287785456,500.0,1500,106629.94220766198
2018-10-19 20:00:00,5008.932494256489,1003.8281727711702,2005.1042303615602,500.0,1500,100769.44606475043
2018-10-19 21:00:00,4936.415807126203,972.7496053477615,1963.666140463682,500.0,1500,99032.44329151526
2018-10-19 22:00:00,4981.913822036824,992.2487480753919,1989.664997433856,500.0,1500,100121.2102744518
2018-10-19 23:00:00,5056.038703614021,1024.016532487643,2032.0220433168572,500.0,1500,101902.61752386074
2018-10-20 00:00:00,5116.253656164828,1049.8228891971814,2066.430518929575,500.0,1500,103356.66595638594
2018-10-20 01:00:00,5185.846297162386,1079.6480170155496,2106.1973560207325,500.0,1500,105044.89338373848
2018-10-20 02:00:00,5297.407249948363,1126.8322739294554,2169.109698572607,501.4658191435643,1500,107768.59526727843
2018-10-20 03:00:00,5429.217541868889,1168.89914805415,2225.1988640721997,535.1193184433199,1500,111009.98464620949
2018-10-20 04:00:00,5507.89629258818,1194.009355364095,2258.67914048546,555.2074842912759,1500,112955.37853785104
2018-10-20 05:00:00,5478.869808358489,1184.7455957107825,2246.32746094771,547.796476568626,1500,112236.75599096056
2018-10-20 06:00:00,5372.149217550492,1150.6858764736344,2200.914501964846,520.5487011789074,1500,109603.87030659404
2018-10-20 07:00:00,5291.24895771692,1124.8210075304303,2166.4280100405736,500.0,1500,107617.68441333502
2018-10-20 08:00:00,5328.839705578525,1136.8637095713075,2182.4849460950763,509.4909676570459,1500,108539.53612308073
2018-10-20 09:00:00,5487.747647799659,1187.5789450814088,2250.1052601085453,550.0631560651271,1500,112456.43473011917
2018-10-20 10:00:00,5683.551515474181,1250.0694608108463,2333.425947747795,600.055568648677,1500,117327.10779375173
2018-10-20 11:00:00,5825.924286042092,1295.5075206626905,2394.010027550254,636.4060165301523,1500,120899.40030771511
2018-10-20 12:00:00,5898.29573446665,1318.6047628847523,2424.806350513003,654.8838103078019,1500,122725.2012038459
2018-10-20 13:00:00,5957.332062021517,1337.4461244063882,2449.9281658751843,669.9568995251105,1500,124219.53317978891
2018-10-20 14:00:00,6054.30104409762,1368.3936440906343,2491.191525454179,694.7149152725075,1500,126683.67566485566
2018-10-20 15:00:00,6159.852246127093,1402.0805021123906,2536.107336149854,721.6644016899124,1500,129379.57780130653
2018-10-20 16:00:00,6172.406397166798,1406.0871460483115,2541.4495280644155,724.8697168386492,1500,129701.16914266319
2018-10-20 17:00:00,6008.263058475252,1353.7006831476574,2471.600910863543,682.960546518126,1500,125512.27752512766
2018-10-20 18:00:00,5689.195345318144,1251.8706807858503,2335.8275743811337,601.4965446286801,1500,117468.22525809032
2018-10-20 19:00:00,5342.258335934271,1141.1462456686384,2188.194994224851,512.9169965349106,1500,108869.04385365741
2018-10-20 20:00:00,5108.611114549945,1046.54752510021,2062.0633668002797,500.0,1500,103171.77254204554
2018-10-20 21:00:00,5043.490621997424,1018.6387905791152,2024.8517207721536,500.0,1500,101600.39349349696
2018-10-20 22:00:00,5095.40168361683,1040.88635798556,2054.5151439807464,500.0,1500,102852.43728711485
2018-10-20 23:00:00,5174.88419051512,1074.9500607450493,2099.9334143267324,500.0,1500,104778.41845588264
2018-10-21 00:00:00,5239.342096222853,1102.575193919754,2136.7669252263386,500.0,1500,106348.31198807537
